time,force,other
1729761247.869167,3.700000,""
1729761247.949280,3.700000,""
1729761248.049251,3.700000,""
1729761248.129421,3.700000,""
1729761248.228951,3.700000,""
1729761248.309159,3.700000,""
1729761248.409739,3.700000,""
1729761248.509396,3.700000,""
1729761248.589527,3.700000,""
1729761248.689205,3.700000,""
1729761248.769479,3.700000,""
1729761248.868943,3.700000,""
1729761248.948935,3.700000,""
1729761249.049360,3.700000,""
1729761249.129067,3.700000,""
1729761249.229491,3.700000,""
1729761249.309644,3.700000,""
1729761249.409332,3.700000,""
1729761249.489335,3.700000,""
1729761249.589842,3.700000,""
1729761249.669013,3.600000,""
1729761249.769479,3.700000,""
1729761249.849747,3.700000,""
1729761249.949390,3.600000,""
1729761250.029593,3.700000,""
1729761250.129163,3.700000,""
1729761250.209324,3.700000,""
1729761250.309003,3.700000,""
1729761250.389400,3.700000,""
1729761250.489229,3.700000,""
1729761250.569383,3.700000,""
1729761250.669922,3.700000,""
1729761250.749149,3.700000,""
1729761250.849832,3.700000,""
1729761250.928109,3.700000,""
1729761251.029596,3.700000,""
1729761251.129095,3.700000,""
1729761251.209554,3.700000,""
1729761251.308718,3.700000,""
1729761251.389386,3.700000,""
1729761251.489788,3.700000,""
1729761251.568304,3.600000,""
1729761251.669799,3.600000,""
1729761251.748942,3.700000,""
1729761251.849591,3.700000,""
1729761251.929822,3.700000,""
1729761252.029217,3.700000,""
1729761252.109306,3.700000,""
1729761252.209772,3.700000,""
1729761252.289924,3.700000,""
1729761252.389356,3.700000,""
1729761252.468995,3.700000,""
1729761252.569194,3.700000,""
1729761252.649335,3.700000,""
1729761252.749839,3.700000,""
1729761252.829887,3.700000,""
1729761252.929345,3.700000,""
1729761253.009444,3.700000,""
1729761253.109960,3.700000,""
1729761253.189079,3.700000,""
1729761253.288722,3.700000,""
1729761253.369848,3.700000,""
1729761253.469235,3.700000,""
1729761253.569019,3.700000,""
1729761253.648729,3.700000,""
1729761253.749720,3.700000,""
1729761253.829233,3.700000,""
1729761253.929691,3.700000,""
1729761254.009048,3.700000,""
1729761254.109150,3.700000,""
1729761254.189057,3.700000,""
1729761254.289857,3.700000,""
1729761254.369043,3.700000,""
1729761254.469512,3.700000,""
1729761254.549937,3.700000,""
1729761254.648629,3.700000,""
1729761254.729738,3.700000,""
1729761254.829230,3.700000,""
1729761254.909362,3.700000,""
1729761255.009494,3.700000,""
1729761255.089666,3.700000,""
1729761255.189396,3.700000,""
1729761255.269770,3.700000,""
1729761255.369272,3.700000,""
1729761255.448521,3.700000,""
1729761255.549951,3.700000,""
1729761255.629539,3.700000,""
1729761255.729949,3.700000,""
1729761255.809312,3.700000,""
1729761255.909335,3.700000,""
1729761256.009909,3.700000,""
1729761256.089162,3.700000,""
1729761256.189678,3.700000,""
1729761256.269440,3.700000,""
1729761256.369913,3.700000,""
1729761256.449151,3.700000,""
1729761256.549560,3.700000,""
1729761256.629673,3.700000,""
1729761256.729089,3.700000,""
1729761256.809126,3.700000,""
1729761256.909517,3.700000,""
1729761256.989646,3.700000,""
1729761257.089148,3.700000,""
1729761257.169279,3.700000,""
1729761257.269677,3.700000,""
1729761257.349556,3.700000,""
1729761257.450019,3.700000,""
1729761257.529359,3.700000,""
1729761257.629319,3.700000,""
1729761257.709715,3.700000,""
1729761257.809218,3.700000,""
1729761257.888338,3.700000,""
1729761257.989353,3.700000,""
1729761258.069425,3.700000,""
1729761258.169866,3.700000,""
1729761258.249660,3.700000,""
1729761258.349163,3.700000,""
1729761258.430137,3.700000,""
1729761258.528963,3.700000,""
1729761258.629723,3.700000,""
1729761258.709815,3.700000,""
1729761258.809967,3.700000,""
1729761258.890039,3.600000,""
1729761258.989638,3.600000,""
1729761259.068269,3.600000,""
1729761259.169205,3.600000,""
1729761259.248253,3.600000,""
1729761259.349284,3.600000,""
1729761259.429349,3.600000,""
1729761259.529403,3.600000,""
1729761259.609533,3.600000,""
1729761259.710008,3.600000,""
1729761259.789621,3.600000,""
1729761259.890023,3.600000,""
1729761259.970089,3.600000,""
1729761260.070048,3.600000,""
1729761260.149701,3.600000,""
1729761260.249251,3.600000,""
1729761260.330019,3.600000,""
1729761260.429954,3.600000,""
1729761260.509898,3.600000,""
1729761260.609980,3.600000,""
1729761260.690157,3.600000,""
1729761260.790133,3.600000,""
1729761260.869937,3.600000,""
1729761260.969338,3.600000,""
1729761261.069614,3.600000,""
1729761261.149404,3.600000,""
1729761261.249843,3.600000,""
1729761261.329122,3.600000,""
1729761261.429603,3.600000,""
1729761261.509734,3.600000,""
1729761261.610226,3.600000,""
1729761261.688296,3.600000,""
1729761261.789840,3.600000,""
1729761261.869288,3.600000,""
1729761261.968547,3.600000,""
1729761262.050018,3.600000,""
1729761262.148531,3.600000,""
1729761262.229952,3.600000,""
1729761262.329639,3.600000,""
1729761262.409813,3.600000,""
1729761262.509367,3.600000,""
1729761262.589890,3.600000,""
1729761262.690205,3.600000,""
1729761262.769975,3.600000,""
1729761262.869816,3.600000,""
1729761262.949765,3.600000,""
1729761263.050229,3.600000,""
1729761263.128547,3.600000,""
1729761263.229361,3.600000,""
1729761263.329946,3.600000,""
1729761263.409657,3.600000,""
1729761263.509742,3.600000,""
1729761263.589821,3.600000,""
1729761263.689393,3.600000,""
1729761263.769494,3.600000,""
1729761263.869987,3.600000,""
1729761263.949512,3.600000,""
1729761264.049754,3.600000,""
1729761264.129899,3.600000,""
1729761264.229079,3.600000,""
1729761264.309601,3.600000,""
1729761264.409305,3.600000,""
1729761264.489462,3.600000,""
1729761264.589365,3.600000,""
1729761264.669215,3.600000,""
1729761264.769859,3.600000,""
1729761264.849633,3.600000,""
1729761264.949884,3.600000,""
1729761265.030101,3.600000,""
1729761265.129499,3.600000,""
1729761265.210061,3.600000,""
1729761265.309953,3.600000,""
1729761265.389791,3.600000,""
1729761265.489358,3.600000,""
1729761265.569485,3.600000,""
1729761265.669512,3.600000,""
1729761265.748743,3.600000,""
1729761265.850176,3.600000,""
1729761265.949601,3.600000,""
1729761266.029698,3.600000,""
1729761266.130075,3.600000,""
1729761266.210229,3.600000,""
1729761266.310174,3.600000,""
1729761266.390328,3.600000,""
1729761266.489738,3.600000,""
1729761266.569850,3.600000,""
1729761266.669852,3.600000,""
1729761266.749608,3.600000,""
1729761266.850252,3.600000,""
1729761266.929754,3.700000,""
1729761267.029046,3.700000,""
1729761267.108494,3.700000,""
1729761267.209780,3.700000,""
1729761267.289842,3.700000,""
1729761267.390381,3.700000,""
1729761267.469801,3.700000,""
1729761267.569681,3.700000,""
1729761267.649982,3.700000,""
1729761267.749720,3.700000,""
1729761267.829840,3.700000,""
1729761267.930283,3.700000,""
1729761268.009476,3.700000,""
1729761268.109886,3.700000,""
1729761268.190056,3.700000,""
1729761268.289645,3.700000,""
1729761268.389516,3.700000,""
1729761268.469562,3.700000,""
1729761268.570146,3.700000,""
1729761268.650098,3.700000,""
1729761268.749536,3.700000,""
1729761268.828972,3.700000,""
1729761268.929541,3.700000,""
1729761269.009687,3.700000,""
1729761269.109499,3.700000,""
1729761269.190425,3.700000,""
1729761269.289564,3.700000,""
1729761269.369757,3.700000,""
1729761269.470214,3.700000,""
1729761269.550383,3.700000,""
1729761269.649818,3.700000,""
1729761269.729997,3.700000,""
1729761269.830419,3.700000,""
1729761269.909943,3.700000,""
1729761270.009575,3.700000,""
1729761270.089882,3.700000,""
1729761270.189568,3.700000,""
1729761270.269631,3.700000,""
1729761270.369888,3.700000,""
1729761270.450067,3.700000,""
1729761270.550499,3.700000,""
1729761270.629721,3.700000,""
1729761270.730117,3.700000,""
1729761270.829931,3.700000,""
1729761270.910145,3.700000,""
1729761271.009985,3.700000,""
1729761271.089940,3.700000,""
1729761271.190418,3.700000,""
1729761271.270053,3.700000,""
1729761271.370283,3.700000,""
1729761271.449628,3.700000,""
1729761271.550492,3.700000,""
1729761271.630502,3.700000,""
1729761271.729907,3.700000,""
1729761271.810181,3.700000,""
1729761271.909645,3.700000,""
1729761271.989828,3.700000,""
1729761272.090115,3.700000,""
1729761272.169117,3.700000,""
1729761272.269657,3.700000,""
1729761272.349929,3.700000,""
1729761272.449721,3.700000,""
1729761272.529827,3.700000,""
1729761272.630350,3.700000,""
1729761272.709593,3.700000,""
1729761272.809955,3.700000,""
1729761272.890103,3.700000,""
1729761272.989852,3.700000,""
1729761273.070031,3.700000,""
1729761273.169817,3.700000,""
1729761273.270499,3.700000,""
1729761273.349634,3.700000,""
1729761273.449619,3.700000,""
1729761273.529807,3.700000,""
1729761273.630284,3.700000,""
1729761273.710430,3.700000,""
1729761273.810418,3.700000,""
1729761273.890333,3.700000,""
1729761273.990241,3.700000,""
1729761274.069638,3.700000,""
1729761274.170105,3.700000,""
1729761274.250109,3.700000,""
1729761274.349791,3.700000,""
1729761274.430253,3.700000,""
1729761274.529636,3.700000,""
1729761274.609824,3.700000,""
1729761274.710247,3.700000,""
1729761274.789599,3.600000,""
1729761274.890041,3.600000,""
1729761274.970139,3.600000,""
1729761275.070602,3.600000,""
1729761275.149662,3.600000,""
1729761275.250510,3.700000,""
1729761275.329897,3.600000,""
1729761275.430348,3.600000,""
1729761275.510500,3.600000,""
1729761275.609921,3.600000,""
1729761275.689245,3.600000,""
1729761275.789732,3.600000,""
1729761275.890139,3.600000,""
1729761275.970283,3.600000,""
1729761276.070087,3.600000,""
1729761276.150071,3.600000,""
1729761276.250552,3.700000,""
1729761276.329804,3.600000,""
1729761276.430537,3.600000,""
1729761276.510398,3.600000,""
1729761276.610084,3.600000,""
1729761276.689877,3.600000,""
1729761276.790060,3.600000,""
1729761276.870212,3.600000,""
1729761276.970585,3.600000,""
1729761277.048693,3.600000,""
1729761277.149219,3.600000,""
1729761277.229906,3.600000,""
1729761277.329739,3.600000,""
1729761277.409728,3.600000,""
1729761277.510657,3.600000,""
1729761277.589829,3.600000,""
1729761277.690257,3.600000,""
1729761277.770353,3.700000,""
1729761277.869881,3.700000,""
1729761277.950043,3.700000,""
1729761278.050011,3.700000,""
1729761278.130273,3.700000,""
1729761278.229763,3.700000,""
1729761278.309783,3.700000,""
1729761278.409878,3.700000,""
1729761278.510316,3.700000,""
1729761278.590441,3.700000,""
1729761278.690512,3.700000,""
1729761278.770651,3.700000,""
1729761278.870495,3.700000,""
1729761278.950053,3.700000,""
1729761279.049913,3.700000,""
1729761279.129868,3.700000,""
1729761279.229218,3.700000,""
1729761279.310680,3.700000,""
1729761279.409946,3.700000,""
1729761279.490058,3.700000,""
1729761279.589792,3.700000,""
1729761279.669927,3.700000,""
1729761279.770291,3.700000,""
1729761279.850297,3.700000,""
1729761279.949809,3.700000,""
1729761280.029936,3.700000,""
1729761280.130367,3.700000,""
1729761280.210527,3.700000,""
1729761280.310372,3.700000,""
1729761280.390568,3.700000,""
1729761280.490592,3.700000,""
1729761280.570688,3.700000,""
1729761280.670093,3.700000,""
1729761280.768882,3.700000,""
1729761280.850424,3.700000,""
1729761280.950485,3.700000,""
1729761281.030624,3.700000,""
1729761281.130118,3.700000,""
1729761281.210271,3.700000,""
1729761281.310143,3.700000,""
1729761281.390458,3.700000,""
1729761281.490001,3.700000,""
1729761281.569882,3.700000,""
1729761281.670295,3.700000,""
1729761281.750454,3.700000,""
1729761281.849921,3.700000,""
1729761281.930044,3.700000,""
1729761282.029875,3.700000,""
1729761282.110696,3.700000,""
1729761282.210116,3.700000,""
1729761282.290213,3.700000,""
1729761282.390765,3.700000,""
1729761282.469868,3.700000,""
1729761282.570431,3.700000,""
1729761282.650576,3.700000,""
1729761282.750713,3.700000,""
1729761282.829922,3.700000,""
1729761282.930506,3.700000,""
1729761283.010183,3.700000,""
1729761283.110599,3.700000,""
1729761283.189722,3.700000,""
1729761283.289183,3.700000,""
1729761283.390583,3.700000,""
1729761283.470705,3.700000,""
1729761283.570188,3.700000,""
1729761283.650364,3.700000,""
1729761283.750528,3.700000,""
1729761283.830667,3.700000,""
1729761283.930761,3.700000,""
1729761284.010824,3.700000,""
1729761284.110611,3.700000,""
1729761284.190557,3.700000,""
1729761284.289144,3.700000,""
1729761284.370280,3.700000,""
1729761284.470509,3.700000,""
1729761284.550249,3.700000,""
1729761284.650644,3.700000,""
1729761284.730832,3.700000,""
1729761284.830188,3.700000,""
1729761284.910309,3.700000,""
1729761285.010784,3.700000,""
1729761285.089993,3.700000,""
1729761285.190413,3.700000,""
1729761285.269839,3.700000,""
1729761285.370040,3.700000,""
1729761285.450128,3.700000,""
1729761285.550555,3.700000,""
1729761285.630737,3.700000,""
1729761285.730144,3.700000,""
1729761285.830399,3.700000,""
1729761285.910524,3.700000,""
1729761286.010927,3.700000,""
1729761286.090109,3.700000,""
1729761286.190568,3.700000,""
1729761286.270645,3.700000,""
1729761286.369376,3.700000,""
1729761286.450384,3.700000,""
1729761286.550656,3.700000,""
1729761286.630542,3.700000,""
1729761286.730897,3.700000,""
1729761286.810757,3.700000,""
1729761286.910630,3.700000,""
1729761286.990771,3.700000,""
1729761287.089878,3.700000,""
1729761287.170939,3.700000,""
1729761287.270137,3.700000,""
1729761287.350328,3.700000,""
1729761287.450827,3.700000,""
1729761287.530961,3.700000,""
1729761287.630380,3.700000,""
1729761287.710681,3.700000,""
1729761287.810464,3.700000,""
1729761287.891008,3.700000,""
1729761287.990442,3.700000,""
1729761288.069695,3.700000,""
1729761288.170164,3.700000,""
1729761288.270492,3.700000,""
1729761288.350643,3.700000,""
1729761288.450917,3.700000,""
1729761288.530053,3.700000,""
1729761288.631003,3.700000,""
1729761288.710637,3.700000,""
1729761288.811050,3.700000,""
1729761288.890664,3.700000,""
1729761288.990493,3.700000,""
1729761289.070685,3.700000,""
