time,force,other
1730745175.202342,7.700000,""
1730745175.302905,7.700000,""
1730745175.383027,7.700000,""
1730745175.482376,7.700000,""
1730745175.561840,7.700000,""
1730745175.663141,7.600000,""
1730745175.742289,7.700000,""
1730745175.842872,7.600000,""
1730745175.921332,7.600000,""
1730745176.021945,7.600000,""
1730745176.102405,7.600000,""
1730745176.202938,7.600000,""
1730745176.283035,7.600000,""
1730745176.382992,7.600000,""
1730745176.482976,7.600000,""
1730745176.562748,7.600000,""
1730745176.662742,7.600000,""
1730745176.742779,7.600000,""
1730745176.842589,7.600000,""
1730745176.923076,7.600000,""
1730745177.022793,7.600000,""
1730745177.103125,7.600000,""
1730745177.202170,7.600000,""
1730745177.282954,7.600000,""
1730745177.382437,7.600000,""
1730745177.461805,7.600000,""
1730745177.562410,7.600000,""
1730745177.642525,7.600000,""
1730745177.742316,7.600000,""
1730745177.822554,7.600000,""
1730745177.922173,7.600000,""
1730745178.002476,7.600000,""
1730745178.102952,7.600000,""
1730745178.182451,7.600000,""
1730745178.282649,7.600000,""
1730745178.362288,7.600000,""
1730745178.462134,7.600000,""
1730745178.541585,7.600000,""
1730745178.643104,7.600000,""
1730745178.723076,7.600000,""
1730745178.822702,7.600000,""
1730745178.922362,7.600000,""
1730745179.002685,7.600000,""
1730745179.102501,7.600000,""
1730745179.182629,7.600000,""
1730745179.283206,7.600000,""
1730745179.362553,7.600000,""
1730745179.463078,7.600000,""
1730745179.542581,7.600000,""
1730745179.642154,7.600000,""
1730745179.722603,7.600000,""
1730745179.822806,7.600000,""
1730745179.902926,7.600000,""
1730745180.002159,7.600000,""
1730745180.082465,7.600000,""
1730745180.183228,7.600000,""
1730745180.262531,7.600000,""
1730745180.362783,7.600000,""
1730745180.442901,7.600000,""
1730745180.543314,7.600000,""
1730745180.623077,7.600000,""
1730745180.722840,7.600000,""
1730745180.802118,7.600000,""
1730745180.903210,7.600000,""
1730745180.982396,7.600000,""
1730745181.082618,7.600000,""
1730745181.161633,7.600000,""
1730745181.262901,7.600000,""
1730745181.363258,7.600000,""
